100.png,9.643189453123652
1621.png,10.107071344692347
1622.png,6.721668952419792
1623.png,7.816354585032882
1624.png,7.562137298052257
1625.png,8.97991188018878
1626.png,9.653550076338696
1627.png,10.678150541274343
1628.png,9.818450349733064
1629.png,9.417372430036455
1630.png,9.680641586621354
1631.png,11.046694916459664
1632.png,9.867855511720261
1633.png,9.895007683594011
1634.png,12.74133862650524
1635.png,7.627723593134068
1636.png,8.8973961880126
1637.png,7.813620962594624
1638.png,9.017849184540777
1639.png,13.545282482823747
1640.png,9.285573249717691
1641.png,8.169202268795107
1642.png,7.649938025637179
1643.png,12.566190708983672
1644.png,11.660217324668336
1645.png,8.368734457226473
1646.png,11.39067434749248
1647.png,9.864524981362852
1648.png,10.049152889884311
1649.png,10.478061034305972
1650.png,9.337746622832945
1651.png,10.458098655672027
1652.png,10.218838785457297
1653.png,10.598622587777212
1654.png,10.242473810290948
1655.png,10.172387817680017
1656.png,8.10017495271061
1657.png,10.322006517259139
1658.png,7.365596627953406
1659.png,9.882477325160059
1660.png,8.271045684550032
1661.png,6.896068934676261
1662.png,10.90355975905425
1663.png,10.713301204724104
1664.png,9.81436151271277
1665.png,8.757866603266665
1666.png,10.192185605953824
1667.png,9.808845777105233
1668.png,9.175790503586645
1669.png,9.45660153853079
1670.png,11.158490168020446
1671.png,10.860836033043341
1672.png,10.081786553259343
1673.png,9.398508469353423
1674.png,10.103587937598643
1675.png,7.849906036428762
1676.png,9.640080474270636
1677.png,7.5543976947788245
1678.png,10.508549265520152
1679.png,10.069263732647455
1680.png,8.772572837610609
1681.png,11.3750582403582
1682.png,10.441981167998648
1683.png,11.653026969778118
1684.png,11.031469478828102
1685.png,9.9689366325929
1686.png,9.810713799622295
1687.png,9.804948182330364
1688.png,10.51079179927776
1689.png,10.906204129221452
1690.png,9.561411440683239
1691.png,8.069617583287123
1692.png,10.445683579671801
1693.png,9.949561348507297
1694.png,10.343850689938433
1695.png,10.035346831363501
1696.png,7.6300046458106845
1697.png,9.77255397878083
1698.png,9.105190886687435
1699.png,9.405278498870484
1700.png,9.292914128240767
1701.png,9.288412823065695
1702.png,7.573202318723844
1703.png,12.055440775830988
1704.png,10.903645556643395
1705.png,7.487128679248285
1706.png,9.981857215073509
1707.png,7.742047627794405
1708.png,9.398695318449851
1709.png,7.598806401424139
1710.png,8.29774208651047
1711.png,10.235938962239114
1712.png,10.209552343744267
1713.png,9.694399854812453
1714.png,9.167237801321653
1715.png,7.19202895574848
1716.png,9.630440776731543
1717.png,9.812375231556297
1718.png,9.435687864769598
1719.png,12.185967237776598
1720.png,10.022992538238709
1721.png,7.981407414465748
1722.png,10.318539444421925
1723.png,9.855186631691401
1724.png,7.1707648079538195
1725.png,11.919370498622094
1726.png,10.129335620256159
1727.png,10.646537831471324
1728.png,7.7609710588349285
1729.png,7.510458052226387
1730.png,8.00121614016405
1731.png,9.723982723757704
1732.png,10.731230436906609
1733.png,7.971915388645784
1734.png,9.435879677494297
1735.png,10.291791915076399
1736.png,11.780613105437263
1737.png,10.886196811798293
1738.png,9.909721335684011
1739.png,9.568587806967654
1740.png,9.542468029623034
1741.png,9.5927258349936
1742.png,8.930419376420023
1743.png,7.347046644605158
1744.png,10.392915314608436
1745.png,8.971517730698787
1746.png,7.837043170409586
1747.png,9.020265065459533
1748.png,10.583212169054407
1749.png,10.0021927711629
1750.png,10.396999911142986
1751.png,6.798080454647049
1752.png,7.309455663029484
1753.png,10.848823823598094
1754.png,11.397920727546257
1755.png,9.620103914470443
1756.png,10.259492079262913
1757.png,12.104887672755899
1758.png,10.880903848165326
1759.png,11.696384334749728
1760.png,8.839026001824498
1761.png,10.146482595644356
1762.png,9.376543712411632
1763.png,10.06035900027769
